Track_id_org,Track_id,Gene_Name,Locus,Strand,Gene_Type,log2FC,Fold_Change,p_value,q_value,Test_FPKM,Control_FP,HOXD9-1,HOXD9-2,HOXD9-3,Vector-1,Vector-2,Vector-3,Upregulated
ENSG00000144426.18_3,ENSG00000144426.18,NBEAL1,chr2:203879,+,protein_coding,-0.380743,0.768042,0.0466192,0.3240376,1.5828048,1.9635476,2.2791355,2.0937066,1.6495779,2.4671441,3.3804113,2.9063705,0
ENSG00000144535.19_3,ENSG00000144535.19,DIS3L2,chr2:232825,+,protein_coding,-0.307899,0.8078173,0.0032041,0.1692945,2.0021876,2.3100866,3.0394359,2.9672072,3.0118989,3.6530244,4.2078956,4.032902,0
ENSG00000144655.14_2,ENSG00000144655.14,CSRNP1,chr3:391833,-,protein_coding,0.4264785,1.3439491,0.0131175,0.2354662,2.9093032,2.4828247,5.9207513,6.4918123,7.1775352,5.1605791,4.436773,4.2149646,1
ENSG00000144827.8_2,ENSG00000144827.8,ABHD10,chr3:111697,+,protein_coding,-0.467408,0.7232629,0.0178354,0.2517639,2.6889989,3.1564069,5.4108279,4.76605,6.2546339,7.0914507,8.1258747,8.5988368,0
ENSG00000145332.13_2,ENSG00000145332.13,KLHL8,chr4:880812,-,protein_coding,-0.282214,0.8223283,0.0424162,0.3149427,1.1894036,1.4716172,1.4814505,1.3341267,1.0478986,1.6257667,1.9597269,1.7447008,0
ENSG00000145555.14_4,ENSG00000145555.14,MYO10,chr5:166620,-,protein_coding,-0.365145,0.7763906,0.0020557,0.1522433,3.8078531,4.1729986,13.402567,13.139006,12.48886,17.772803,17.369124,16.020632,0
ENSG00000145912.8_2,ENSG00000145912.8,NHP2,chr5:177576,-,protein_coding,0.2733228,1.2085882,0.00377,0.1787164,5.8882591,5.6149363,56.80139,57.219,60.748272,49.841635,45.934242,48.326854,1
ENSG00000146232.15_3,ENSG00000146232.15,NFKBIE,chr6:442259,-,protein_coding,0.4518381,1.3677818,0.0192552,0.2572494,2.1694328,1.7175947,4.1061491,3.4360318,3.0188787,2.4674971,2.0091399,2.4094483,1
ENSG00000146278.10_2,ENSG00000146278.10,PNRC1,chr6:897904,+,protein_coding,-0.349791,0.7846977,0.0117668,0.2316371,3.887276,4.2370672,13.815773,14.884002,12.768157,16.599533,18.942434,18.106171,0
ENSG00000146733.13_2,ENSG00000146733.13,PSPH,chr7:560787,-,protein_coding,-0.549447,0.6832819,0.01675,0.2498875,3.0455027,3.59495,7.1568489,7.9446206,6.7139826,10.189305,9.9884357,13.34909,0
ENSG00000147162.13_2,ENSG00000147162.13,OGT,chrX:70752,+,protein_coding,-0.461411,0.7262755,0.0134013,0.2371247,3.7637911,4.2252023,13.512238,12.658977,11.644147,15.755911,19.935406,17.650415,0
ENSG00000147251.15_2,ENSG00000147251.15,DOCK11,chrX:11762,+,protein_coding,-0.570226,0.6735114,0.0065077,0.2040161,2.0388699,2.6090956,3.4377964,3.3132383,2.6250344,5.2155705,5.4909188,4.6293847,0
ENSG00000147419.17_2,ENSG00000147419.17,CCDC25,chr8:275908,-,protein_coding,-0.296092,0.8144556,0.0078631,0.2082139,2.264187,2.560279,3.6427726,4.0958096,3.6856946,4.6522515,5.2377773,4.8198386,0
ENSG00000147421.17_3,ENSG00000147421.17,HMBOX1,chr8:287479,+,protein_coding,-0.413028,0.7510454,0.0498975,0.3302994,2.0416537,2.4546817,3.9552661,2.4779841,3.0495099,4.558772,4.3731194,4.5156043,0
ENSG00000147548.16_3,ENSG00000147548.16,NSD3,chr8:381272,-,protein_coding,-0.272111,0.8281068,0.0327004,0.2958398,2.5284823,2.8005936,5.1199846,4.8592119,4.3562089,5.6791884,6.6052767,5.6580845,0
ENSG00000147586.9_3,ENSG00000147586.9,MRPS28,chr8:808309,-,protein_coding,0.3237927,1.2516166,0.0284917,0.2885442,3.3311785,3.0073859,9.4889896,8.443763,9.2914185,7.9174361,7.0098161,6.2790971,1
ENSG00000147894.14_2,ENSG00000147894.14,C9orf72,chr9:275465,-,protein_coding,-0.317638,0.8023827,0.0417231,0.3140442,1.0507169,1.3683545,1.2210421,1.1808082,0.8353446,1.4769498,1.8139932,1.4689199,0
ENSG00000148225.15_3,ENSG00000148225.15,WDR31,chr9:116075,-,protein_coding,-0.327597,0.7968627,0.006525,0.2040161,0.7137252,1.0413221,0.6772731,0.6936434,0.5528599,1.0653744,0.9372148,1.1788685,0
ENSG00000148498.15_4,ENSG00000148498.15,PARD3,chr10:34398,-,protein_coding,-0.293844,0.8157259,0.0088548,0.2121942,4.7378862,5.0317299,27.428045,26.077042,23.682513,31.423199,32.396451,31.325756,0
ENSG00000148634.15_3,ENSG00000148634.15,HERC4,chr10:69681,-,protein_coding,-0.324338,0.7986646,0.0437082,0.317348,1.8959541,2.2202925,2.9585678,2.7779826,2.4468241,3.2342335,4.2846715,3.5220055,0
ENSG00000148832.15_3,ENSG00000148832.15,PAOX,chr10:13519,+,protein_coding,-0.281333,0.8228306,0.01455,0.2418307,0.8652069,1.1465395,0.7742098,0.8850869,0.8072712,1.1900293,1.0646338,1.3995808,0
ENSG00000149150.8_3,ENSG00000149150.8,SLC43A1,chr11:57252,-,protein_coding,-0.518186,0.6982492,0.002111,0.1522433,0.4971734,1.0153594,0.390511,0.3552487,0.4921033,1.1844513,0.8920736,0.9983914,0
ENSG00000149177.12_2,ENSG00000149177.12,PTPRJ,chr11:48002,+,protein_coding,-0.305254,0.8092996,0.0121413,0.2335695,3.1311803,3.4364346,7.8884244,8.4313308,7.0230564,9.6108932,10.043367,9.8281989,0
ENSG00000149308.16_2,ENSG00000149308.16,NPAT,chr11:10802,-,protein_coding,-0.400498,0.7575966,0.0366328,0.3055634,2.045863,2.4463612,3.2800259,2.9912327,3.1214019,4.1385435,5.4754718,3.8660085,0
ENSG00000149311.18_2,ENSG00000149311.18,ATM,chr11:10809,+,protein_coding,-0.481951,0.7160086,0.0240903,0.271247,1.5726619,2.0546132,1.9377898,2.2833716,1.7284406,2.7281045,3.8292473,2.9822917,0
ENSG00000149591.16_3,ENSG00000149591.16,TAGLN,chr11:11707,+,protein_coding,0.5653964,1.4797941,0.001928,0.1517515,2.6172194,2.0518229,4.836895,5.4288653,5.1555717,2.7844081,3.2812485,3.3995913,1
ENSG00000149634.4_2,ENSG00000149634.4,SPATA25,chr20:44515,-,protein_coding,-0.382834,0.7669298,0.026107,0.2797678,1.0209718,1.4038053,1.259019,0.881982,0.965595,1.596204,1.437275,1.92765,0
ENSG00000149806.10_3,ENSG00000149806.10,FAU,chr11:64888,-,protein_coding,0.2843622,1.2178718,0.0212984,0.2625473,6.1538115,5.8694493,66.476887,69.942993,74.401683,59.772533,52.656326,60.279133,1
ENSG00000150347.14_2,ENSG00000150347.14,ARID5B,chr10:63661,+,protein_coding,-0.37201,0.7727053,0.0101552,0.2182659,4.9092419,5.2812518,30.327602,30.472158,26.519056,36.10204,40.647703,37.058946,0
ENSG00000150593.17_3,ENSG00000150593.17,PDCD4,chr10:11263,+,protein_coding,-0.825386,0.564331,0.0130574,0.2354662,2.0878541,2.9132405,3.0043039,3.7887768,3.0065306,5.0030161,8.0454239,6.8726317,0
ENSG00000150712.10_2,ENSG00000150712.10,MTMR12,chr5:322271,-,protein_coding,-0.27623,0.8257459,0.0468601,0.3240376,2.7942682,3.0704984,6.4376329,6.1458527,5.2803932,8.1210129,7.2852785,6.8448772,0
ENSG00000150756.13_4,ENSG00000150756.13,FAM173B,chr5:102264,-,protein_coding,-0.308526,0.8074662,3.03E-05,0.061109,1.4895533,1.7980796,1.7932544,1.842117,1.7889983,2.4363574,2.5324484,2.4646032,0
ENSG00000150760.12_2,ENSG00000150760.12,DOCK1,chr10:12859,+,protein_coding,-0.278526,0.8244332,0.0130204,0.2354662,3.789958,4.0684835,13.300525,13.476525,11.783707,15.228856,16.490903,15.638211,0
ENSG00000150907.7_3,ENSG00000150907.7,FOXO1,chr13:41044,-,protein_coding,-0.369148,0.7742398,0.0014142,0.1390335,2.1167356,2.4858832,3.522072,3.389067,3.1104845,4.5631797,4.7781379,4.4684623,0
ENSG00000150995.18_3,ENSG00000150995.18,ITPR1,chr3:453503,+,protein_coding,-0.322237,0.7998286,0.0030637,0.1668001,0.9801304,1.3023676,1.071034,0.9923123,0.8603785,1.3922843,1.5114726,1.4969734,0
ENSG00000151012.13_2,ENSG00000151012.13,SLC7A11,chr4:139085,-,protein_coding,-1.11317,0.4622771,0.0003163,0.0943724,0.9349384,2.0481088,1.022603,1.035937,0.696909,2.903545,3.212063,3.3020205,0
ENSG00000151014.5_2,ENSG00000151014.5,NOCT,chr4:139936,+,protein_coding,0.3188793,1.2473612,0.0162621,0.248954,2.9556377,2.6367584,7.3912807,6.3772775,6.5419296,4.7634208,5.3918125,5.5301892,1
ENSG00000151090.17_3,ENSG00000151090.17,THRB,chr3:241586,-,protein_coding,-0.375992,0.7705753,0.0002043,0.0943724,1.4369581,1.8129503,1.767634,1.7476624,1.6099399,2.5684972,2.4759057,2.4970668,0
ENSG00000151694.12_2,ENSG00000151694.12,ADAM17,chr2:962861,-,protein_coding,-0.314453,0.804156,0.0250186,0.2761127,3.202008,3.5164607,8.7958065,8.7424282,7.1657102,10.165009,10.845803,10.330703,0
ENSG00000152137.6_3,ENSG00000152137.6,HSPB8,chr12:11961,+,protein_coding,0.3320633,1.2588124,0.0056361,0.1931637,4.8661977,4.5341344,29.555864,27.311743,27.678289,23.524179,20.713519,22.356442,1
ENSG00000152409.8_2,ENSG00000152409.8,JMY,chr5:785320,+,protein_coding,-0.557343,0.6795525,0.011141,0.2269504,2.1639195,2.7212627,3.939128,3.789583,2.804224,5.687413,5.8464368,5.263576,0
ENSG00000152818.18_3,ENSG00000152818.18,UTRN,chr6:144606,+,protein_coding,-0.393776,0.7611351,0.037216,0.3067727,2.9592734,3.353049,7.5231206,7.0402267,5.8647267,8.8731537,10.503194,8.3935684,0
ENSG00000153339.13_3,ENSG00000153339.13,TRAPPC8,chr18:29409,-,protein_coding,-0.314469,0.8041471,0.0334891,0.2981619,2.1840221,2.4984908,3.7571194,3.8260669,3.0872493,4.5240101,5.143736,4.3171026,0
ENSG00000153485.5_3,ENSG00000153485.5,TMEM251,chr14:93651,+,protein_coding,-0.803836,0.5728242,0.0099451,0.2170995,2.2445245,3.0483602,3.7263423,4.7150823,2.9396707,6.8276783,8.2412346,6.8267351,0
ENSG00000153714.5_2,ENSG00000153714.5,LURAP1L,chr9:127750,+,protein_coding,-0.360711,0.7787805,0.0041255,0.1830255,2.1533241,2.5140355,3.5775363,3.2717071,3.5020689,4.4349685,4.5860992,5.1389572,0
ENSG00000153879.8_2,ENSG00000153879.8,CEBPG,chr19:33864,+,protein_coding,-0.540682,0.6874461,0.0059415,0.1991444,4.1156258,4.6563074,17.693559,17.365834,14.173223,23.55048,25.324285,23.811214,0
ENSG00000154319.14_3,ENSG00000154319.14,FAM167A,chr8:112789,-,protein_coding,-0.32971,0.7956966,0.0267265,0.2810959,0.7023689,1.0320786,0.5656615,0.6238842,0.6945305,1.1475816,0.8054891,1.2055417,0
ENSG00000154359.12_2,ENSG00000154359.12,LONRF1,chr8:125794,-,protein_coding,-0.439058,0.7376161,0.025588,0.2777269,2.0484316,2.4874895,3.8149245,3.1260171,2.5628499,4.4940239,4.7177112,4.6145393,0
ENSG00000154743.17_2,ENSG00000154743.17,TSEN2,chr3:125259,+,protein_coding,-0.325578,0.7979784,0.0235908,0.2689009,1.2116163,1.5371946,1.4010329,1.3964632,1.1588857,1.6117723,2.0704242,2.0485364,0
ENSG00000155111.14_3,ENSG00000155111.14,CDK19,chr6:110931,-,protein_coding,-0.351659,0.7836823,0.0117821,0.231639,1.3416809,1.6933401,1.7471946,1.5311667,1.3412534,2.0938462,2.4317766,2.1858161,0
ENSG00000155189.11_2,ENSG00000155189.11,AGPAT5,chr8:656587,+,protein_coding,-0.51501,0.699788,0.0173996,0.2506617,3.0900792,3.6050894,7.7167555,7.3873709,7.445762,9.3286118,11.357332,13.11736,0
ENSG00000155313.15_2,ENSG00000155313.15,USP25,chr21:17102,+,protein_coding,-0.390116,0.7630681,0.0482864,0.3263809,1.9155252,2.3056415,2.9625645,3.0854747,2.3164449,3.5145326,4.6852893,3.7079994,0
ENSG00000155792.9_2,ENSG00000155792.9,DEPTOR,chr8:120885,+,protein_coding,-0.582405,0.6678497,0.0012189,0.1372783,1.1526882,1.7350927,1.4074669,1.1628308,1.1105629,2.3252565,2.1712279,2.4985837,0
ENSG00000155850.7_2,ENSG00000155850.7,SLC26A2,chr5:149340,+,protein_coding,-0.61754,0.6517812,0.0139119,0.2388191,3.8132608,4.4308011,14.595901,14.041975,10.84138,19.027391,23.010409,19.863548,0
ENSG00000155903.11_3,ENSG00000155903.11,RASA2,chr3:141205,+,protein_coding,-0.445391,0.7343855,0.0455474,0.3217476,2.1907108,2.6361013,4.0159399,3.6504399,3.0790834,4.2807761,6.1767316,5.3388754,0
ENSG00000155918.7_2,ENSG00000155918.7,RAET1L,chr6:150339,-,protein_coding,0.2770802,1.21174,0.0268969,0.2817275,1.8422795,1.5651994,2.5018606,2.6862687,2.5715633,2.0723795,2.1715961,1.6592744,1
ENSG00000156299.13_3,ENSG00000156299.13,TIAM1,chr21:32490,-,protein_coding,-0.440808,0.736722,0.0479814,0.3253803,2.117531,2.5583387,4.3564894,2.7998136,3.0149346,4.943496,5.0732272,4.6617223,0
ENSG00000157077.14_3,ENSG00000157077.14,ZFYVE9,chr1:526077,+,protein_coding,-0.377935,0.7695384,0.0120388,0.2323938,2.4910135,2.8689483,4.9795249,4.8478625,4.0809564,5.9035265,6.7046593,6.3298318,0
ENSG00000157106.12,ENSG00000157106.12,SMG1,chr16:18816,-,protein_coding,-0.353427,0.7827225,0.0488586,0.327958,2.699475,3.0529022,5.8695828,5.9511928,4.7395675,6.4796956,8.2630928,7.2490791,0
ENSG00000157426.13_2,ENSG00000157426.13,AASDH,chr4:572044,-,protein_coding,-0.36702,0.7753824,0.0339863,0.2993278,1.5341818,1.9012019,1.9414261,2.0916671,1.67149,2.2944095,3.1604436,2.8022367,0
ENSG00000157613.10_3,ENSG00000157613.10,CREB3L1,chr11:46299,+,protein_coding,-0.297796,0.8134942,0.0291251,0.2885442,3.0330705,3.3308665,6.5575872,7.4217373,7.6168942,9.52361,8.1599294,9.568548,0
ENSG00000157796.17_3,ENSG00000157796.17,WDR19,chr4:391840,+,protein_coding,-0.297946,0.8134098,0.0231263,0.2666812,1.2115894,1.509535,1.3398628,1.3747624,1.2354432,1.6020756,2.1430856,1.8220832,0
ENSG00000158246.7_2,ENSG00000158246.7,FAM46B,chr1:273315,-,protein_coding,0.2729807,1.2083017,0.0194549,0.2575012,3.6619066,3.388926,11.0645,11.843739,12.086708,10.088624,8.61482,9.781676,1
ENSG00000158483.15_3,ENSG00000158483.15,FAM86C1,chr11:71498,+,protein_coding,-0.351886,0.7835592,0.0227518,0.2664462,1.5696848,1.9215706,2.1240097,1.6427394,2.1681077,2.8042607,2.5609076,3.0134718,0
ENSG00000158710.14_2,ENSG00000158710.14,TAGLN2,chr1:159887,-,protein_coding,0.305175,1.2355685,0.0201056,0.2575998,8.0767277,7.7715526,264.72992,261.63138,280.98423,237.57171,198.21967,218.51299,1
ENSG00000158966.13_2,ENSG00000158966.13,CACHD1,chr1:649364,+,protein_coding,-0.429834,0.7423474,0.0020876,0.1522433,3.7186128,4.1484464,12.428368,12.850313,11.267588,16.672309,17.419646,16.133489,0
ENSG00000160072.19_2,ENSG00000160072.19,ATAD3B,chr1:140714,+,protein_coding,0.3578223,1.2814901,0.0028121,0.162509,4.4167882,4.0589659,20.42679,19.376012,21.319318,16.346948,14.823089,15.869302,1
ENSG00000160223.16_2,ENSG00000160223.16,ICOSLG,chr21:45642,-,protein_coding,0.2981022,1.229526,0.0198743,0.2575012,1.7575741,1.4594719,2.3284247,2.2836847,2.5371,1.8818441,1.4882134,1.9005231,1
ENSG00000160256.12_2,ENSG00000160256.12,FAM207A,chr21:46359,+,protein_coding,0.4562387,1.3719602,0.0408179,0.3138435,5.1571434,4.7009047,33.540429,33.030137,37.652104,30.632551,22.222751,22.94926,1
ENSG00000160570.13_2,ENSG00000160570.13,DEDD2,chr19:42702,-,protein_coding,-0.516979,0.6988339,0.0335541,0.2981619,3.3132382,3.8302167,10.554412,8.2513567,8.1875333,15.630931,12.864993,11.479414,0
ENSG00000160783.19_4,ENSG00000160783.19,PMF1,chr1:156182,+,protein_coding,0.8107999,1.7541838,0.0085287,0.2112786,4.157851,3.3470511,17.260696,13.877448,19.934754,10.127602,8.0506834,9.4617754,1
ENSG00000160789.19_2,ENSG00000160789.19,LMNA,chr1:156052,+,protein_coding,0.2789684,1.213327,0.005605,0.1931245,5.8801246,5.6011562,60.745287,55.092064,57.989726,45.980642,47.048478,49.669833,1
ENSG00000161091.12_3,ENSG00000161091.12,MFSD12,chr19:35382,-,protein_coding,0.3024779,1.2332607,0.0386538,0.3095761,3.401848,3.0993701,10.707165,8.5575808,9.55298,7.3917224,7.1495054,8.2050839,1
ENSG00000161921.14_3,ENSG00000161921.14,CXCL16,chr17:46368,-,protein_coding,0.3262175,1.2537221,0.0024808,0.1575693,5.4510371,5.1248195,40.370383,42.805057,45.191622,33.593712,33.492288,34.600332,1
ENSG00000161980.5_2,ENSG00000161980.5,POLR3K,chr16:96407,-,protein_coding,0.3880827,1.3086531,0.001316,0.1390335,3.8434435,3.4553608,14.051099,13.031869,13.005274,10.49658,9.783817,9.6453645,1
ENSG00000161981.10_2,ENSG00000161981.10,SNRNP25,chr16:10301,+,protein_coding,0.5009095,1.4151053,0.0105512,0.2222535,3.8720146,3.3711052,12.890383,13.215169,14.896861,8.1359931,9.7085899,10.322003,1
ENSG00000162069.14_3,ENSG00000162069.14,BICDL2,chr16:30776,-,protein_coding,-0.278224,0.8246055,0.0394493,0.3123648,1.6555559,1.93378,2.0155415,1.9025998,2.5724282,2.8091221,2.8588569,2.793969,0
ENSG00000163072.15_3,ENSG00000163072.15,NOSTRIN,chr2:169643,+,protein_coding,-0.456365,0.7288203,0.0347567,0.3007844,2.2160062,2.6723712,4.0727736,3.8488446,3.0772679,4.5601997,6.2150175,5.4574921,0
ENSG00000163121.9_2,ENSG00000163121.9,NEURL3,chr2:971633,-,protein_coding,-0.34219,0.7888431,0.0269289,0.281827,2.5297575,2.8719472,4.5461554,4.2791002,5.5772856,6.4411585,6.0381263,6.4908165,0
ENSG00000163138.18_3,ENSG00000163138.18,PACRGL,chr4:206979,+,protein_coding,-0.2818,0.8225638,0.0247314,0.2747088,1.1784497,1.4602502,1.4444526,1.2499163,1.1081338,1.5625023,1.849393,1.8531246,0
ENSG00000163220.10_2,ENSG00000163220.10,S100A9,chr1:153330,+,protein_coding,-0.8377,0.5595349,0.0403382,0.3130173,1.4266998,2.2643998,1.811942,2.33069,1.074425,3.068205,5.292327,3.332541,0
ENSG00000163286.8_3,ENSG00000163286.8,ALPPL2,chr2:233271,+,protein_coding,-0.696212,0.6171906,0.0023509,0.1571562,2.767311,3.4635231,5.339655,5.909803,6.204429,10.705506,8.79756,10.704825,0
ENSG00000163295.4_2,ENSG00000163295.4,ALPI,chr2:233320,+,protein_coding,-0.438985,0.7376536,0.0124214,0.2343664,2.2655366,2.7045213,3.6293216,3.9097801,3.8910716,6.1702351,4.7172895,5.7562002,0
ENSG00000163463.11_3,ENSG00000163463.11,KRTCAP2,chr1:155141,-,protein_coding,0.4697066,1.3848278,0.0022165,0.1540141,3.8252316,3.355525,13.313204,12.958748,13.254273,9.2427868,8.448477,10.080544,1
ENSG00000163513.17_2,ENSG00000163513.17,TGFBR2,chr3:306479,+,protein_coding,-0.43846,0.7379218,0.0013937,0.1390335,3.9753804,4.4138406,15.307909,14.611413,14.285714,19.721463,21.784998,19.512843,0
ENSG00000163554.12_3,ENSG00000163554.12,SPTA1,chr1:158580,-,protein_coding,-0.479104,0.7174232,0.0040686,0.182744,1.3071659,1.7862696,1.5607168,1.4939769,1.3726544,2.2731934,2.8226899,2.2796043,0
ENSG00000163611.11_2,ENSG00000163611.11,SPICE1,chr3:113161,-,protein_coding,-0.371191,0.773144,0.0078474,0.2082139,1.4475213,1.8187123,1.929919,1.6664476,1.5968885,2.4393562,2.7951959,2.3631751,0
ENSG00000163629.12_3,ENSG00000163629.12,PTPN13,chr4:875154,+,protein_coding,-0.322178,0.7998615,0.00069,0.114143,0.6130761,0.935254,0.5827872,0.5303642,0.4772214,0.8652621,0.9418385,0.930481,0
ENSG00000163683.11_4,ENSG00000163683.11,SMIM14,chr4:395479,-,protein_coding,-0.418488,0.7482084,0.0156637,0.247255,1.3657329,1.7842209,1.7621191,1.6539788,1.3347472,2.1107134,2.6163388,2.6323103,0
ENSG00000163866.8_3,ENSG00000163866.8,SMIM12,chr1:351783,-,protein_coding,0.3173441,1.2460345,0.0313254,0.2933365,1.9795401,1.662196,2.6183378,3.3116566,2.9314211,1.9510887,2.1220665,2.4410279,1
ENSG00000163884.3_2,ENSG00000163884.3,KLF15,chr3:126061,-,protein_coding,-0.32544,0.798055,0.0132183,0.2354662,1.157927,1.4833669,1.2011376,1.2292549,1.264151,2.09068,1.5877935,1.7329404,0
ENSG00000163993.6_2,ENSG00000163993.6,S100P,chr4:669479,+,protein_coding,-0.521275,0.6967556,0.0291737,0.2885442,3.885379,4.4066543,12.920165,12.970888,15.595046,22.190634,16.652462,22.307058,0
ENSG00000164002.11_3,ENSG00000164002.11,EXO5,chr1:409744,+,protein_coding,0.2915842,1.2239836,0.0494323,0.3291951,1.9766089,1.6850247,3.0447008,2.5758987,3.2148691,2.5304482,2.2054826,1.9376881,1
ENSG00000164045.11_3,ENSG00000164045.11,CDC25A,chr3:481986,-,protein_coding,0.2985953,1.2299463,0.0014891,0.1390335,3.9097367,3.6111414,13.300034,14.640831,14.179139,11.199866,11.141242,11.318773,1
ENSG00000164142.15_3,ENSG00000164142.15,FAM160A1,chr4:152330,+,protein_coding,-0.284649,0.8209413,0.0036766,0.1776087,2.7756562,3.0603051,5.6176345,6.0541485,5.8789144,7.4176422,7.6884455,6.9359403,0
ENSG00000164294.13_2,ENSG00000164294.13,GPX8,chr5:544559,+,protein_coding,-0.455414,0.7293007,0.0076309,0.2074702,0.6154201,1.0708345,0.6176902,0.366458,0.6266276,1.1950406,1.1146698,0.996985,0
ENSG00000164300.16_2,ENSG00000164300.16,SERINC5,chr5:794074,-,protein_coding,-0.327852,0.796722,0.0079165,0.2084187,4.8226117,5.1504634,28.636556,28.122712,25.25384,32.889811,36.141981,34.595716,0
ENSG00000164414.17_3,ENSG00000164414.17,SLC35A1,chr6:881803,+,protein_coding,-0.322796,0.7995189,0.015409,0.2452764,2.2970142,2.6198101,4.1196423,3.8317594,3.7980591,4.9557497,5.7941381,4.7392276,0
ENSG00000164463.12_2,ENSG00000164463.12,CREBRF,chr5:172483,+,protein_coding,-0.36336,0.7773521,0.0369804,0.3060351,0.7452712,1.1086311,0.7920032,0.7159076,0.5318433,0.9523344,1.450484,1.0959819,0
ENSG00000164609.9_2,ENSG00000164609.9,SLU7,chr5:159828,-,protein_coding,-0.308716,0.8073602,0.0350386,0.3014271,2.3341928,2.6429085,4.4166769,4.1005988,3.6412185,4.7800492,5.8832108,5.124372,0
ENSG00000164654.15_2,ENSG00000164654.15,MIOS,chr7:760650,+,protein_coding,-0.334759,0.7929164,0.0196606,0.2575012,3.4963324,3.8310917,10.901072,10.53112,9.4723767,12.66531,14.664267,12.467625,0
ENSG00000164930.11_2,ENSG00000164930.11,FZD6,chr8:104310,+,protein_coding,-0.280204,0.8234744,0.0350929,0.3014271,2.7448165,3.0250207,5.5574034,6.104167,5.4650398,6.84075,8.0645123,6.588638,0
ENSG00000164961.15_3,ENSG00000164961.15,WASHC5,chr8:126036,-,protein_coding,-0.328488,0.7963708,0.032949,0.296327,3.1860725,3.5145603,8.8694352,8.3179716,7.1977837,10.139034,11.482509,9.7353139,0
ENSG00000165240.18_3,ENSG00000165240.18,ATP7A,chrX:77166,+,protein_coding,-0.404082,0.7557172,0.0362868,0.3048333,1.9035086,2.3075902,2.8732912,3.0903359,2.3052206,3.5769505,4.6190377,3.7176256,0
ENSG00000165359.15_3,ENSG00000165359.15,INTS6L,chrX:13465,+,protein_coding,-0.287089,0.8195539,0.0066722,0.2040161,0.7239614,1.0110506,0.6226651,0.6928672,0.6404028,0.9711956,1.1638477,0.9191692,0
ENSG00000165685.8_3,ENSG00000165685.8,TMEM52B,chr12:10323,+,protein_coding,-0.610665,0.6548948,0.002676,0.1614437,0.7455321,1.3561972,0.655262,0.8177541,0.5663208,1.4001631,1.8032774,1.4937979,0
ENSG00000165714.10_3,ENSG00000165714.10,BORCS5,chr12:12510,+,protein_coding,-0.357334,0.7806055,0.0341722,0.2993278,2.2233964,2.5807309,3.2404409,3.809703,3.993416,5.2518778,5.4558015,4.3048313,0
ENSG00000165828.14_3,ENSG00000165828.14,PRAP1,chr10:13516,+,protein_coding,-0.648326,0.6380203,0.0200269,0.2575012,3.5848918,4.2332175,10.49842,9.4334024,13.401767,20.107995,15.444565,18.164918,0
ENSG00000165879.8_2,ENSG00000165879.8,FRAT1,chr10:99079,+,protein_coding,-0.469595,0.7221673,0.0092217,0.2129568,1.2491595,1.7187545,1.171144,1.436917,1.538482,2.50669,1.976956,2.416018,0
ENSG00000165916.8_3,ENSG00000165916.8,PSMC3,chr11:47440,-,protein_coding,0.2821551,1.21601,0.011716,0.2313548,6.1440576,5.8619026,68.562245,67.916298,72.780468,61.77819,54.222647,55.741331,1
ENSG00000165949.12_3,ENSG00000165949.12,IFI27,chr14:94571,+,protein_coding,0.5318549,1.4457869,0.0045617,0.1849138,1.8268576,1.2950027,2.8984919,2.325434,2.444069,1.3182445,1.6659295,1.3905403,1
ENSG00000166046.10_3,ENSG00000166046.10,TCP11L2,chr12:10669,+,protein_coding,-0.611451,0.654538,0.0006654,0.114143,0.4280615,1.0395127,0.3209564,0.3221033,0.3945181,1.0654235,0.9119735,1.1992903,0
ENSG00000166068.12_3,ENSG00000166068.12,SPRED1,chr15:38544,+,protein_coding,-0.341338,0.7893088,0.031288,0.2933365,2.6863106,3.027649,5.8971973,5.921372,4.5861857,6.8940124,7.2583008,7.3186136,0
ENSG00000166123.13_3,ENSG00000166123.13,GPT2,chr16:46918,+,protein_coding,-0.284014,0.8213026,0.0112569,0.2280969,3.5568346,3.8408489,10.994182,10.50554,10.810386,14.600343,12.686802,12.778311,0
ENSG00000166166.12_2,ENSG00000166166.12,TRMT61A,chr14:10399,+,protein_coding,0.3686577,1.2911509,0.0259193,0.2789646,3.5579648,3.1893072,10.007842,10.555555,11.843087,9.023114,7.200087,8.234433,1
ENSG00000166311.9_3,ENSG00000166311.9,SMPD1,chr11:64116,+,protein_coding,0.2834161,1.2170733,0.0117221,0.2313548,2.7628177,2.4794016,6.076411,6.0316341,5.2835296,4.5088691,4.4042333,4.8254065,1
ENSG00000166348.18_3,ENSG00000166348.18,USP54,chr10:75257,-,protein_coding,-0.487058,0.7134787,0.0030838,0.1668001,2.6718498,3.1589074,5.3040145,5.9309874,4.9225462,8.3340234,7.9635175,7.5158952,0
ENSG00000166450.12_3,ENSG00000166450.12,PRTG,chr15:55903,-,protein_coding,-0.291941,0.8168023,0.0231806,0.266822,0.6892883,0.9812294,0.7453664,0.6243707,0.4788278,0.8804124,1.0846274,0.9627134,0
ENSG00000166529.14_2,ENSG00000166529.14,ZSCAN21,chr7:996473,+,protein_coding,-0.430172,0.7421732,0.0454329,0.3217476,2.4226978,2.85287,3.7015702,5.5181669,4.0297424,5.9783578,6.0522648,6.6615473,0
